TransactionAmt,HourOfDay,FraudProbability,RiskTier,isFraud,TransactionID
117.0,21,0.03127200361514257,Clear,0,2988300
49.0,11,0.016179401849987625,Clear,0,2988301
159.95,14,0.003935140694882044,Clear,0,2988302
100.0,16,0.008837276891076879,Clear,0,2988303
226.0,4,0.023858958736252267,Clear,0,2988304
29.0,21,0.0058484709184741445,Clear,0,2988305
6.344,12,0.09875806918262912,Clear,0,2988306
159.95,4,0.006476033890342336,Clear,0,2988307
554.0,23,0.015441942272271457,Clear,0,2988308
654.95,23,0.022348334337668807,Clear,0,2988309
57.95,10,0.015397833925813505,Clear,0,2988310
50.0,18,0.006734167003101841,Clear,0,2988311
171.0,16,0.010398061969271934,Clear,0,2988312
39.0,19,0.007891507186795566,Clear,0,2988313
59.937,3,0.03491354696087284,Clear,0,2988314
39.0,23,0.01240158014329391,Clear,0,2988315
24.0,15,0.180170790093989,Clear,0,2988316
100.0,20,0.008274974328921932,Clear,0,2988317
30.814,2,0.011952406914334086,Clear,0,2988318
221.99,20,0.03147675688843349,Clear,0,2988319
28.76,4,0.02624300156222904,Clear,0,2988320
45.0,22,0.010148432146640343,Clear,0,2988321
52.95,12,0.007898323434699485,Clear,0,2988322
202.95,20,0.0070245774184351205,Clear,0,2988323
117.0,20,0.01764361673857919,Clear,0,2988324
100.0,17,0.009226605058834334,Clear,0,2988325
59.95,0,0.007302802884064241,Clear,0,2988326
30.0,3,0.014112389095607083,Clear,0,2988327
82.0,19,0.01577771477330782,Clear,0,2988328
47.95,11,0.004652361793526668,Clear,0,2988329
500.0,16,0.02088782025852937,Clear,0,2988330
305.0,17,0.03772766906056701,Clear,0,2988331
150.0,17,0.9713195604445319,Critical Risk,1,2988332
210.95,13,0.006184012721219047,Clear,0,2988333
35.0,3,0.01794146075866613,Clear,0,2988334
100.0,16,0.003745546356113857,Clear,0,2988335
49.0,20,0.007825705283971474,Clear,0,2988336
67.95,1,0.005466678087730212,Clear,0,2988337
67.95,14,0.00517283724685478,Clear,0,2988338
117.0,21,0.014872172008436784,Clear,0,2988339
60.0,5,0.017078228252651,Clear,0,2988340
150.0,2,0.03559750742194038,Clear,0,2988341
57.95,14,0.008047375434026652,Clear,0,2988342
171.0,21,0.02242518663359632,Clear,0,2988343
158.0,16,0.056708303390262026,Clear,0,2988344
25.0,0,0.02173591554221915,Clear,0,2988345
47.95,0,0.004448505824643429,Clear,0,2988346
49.0,1,0.0069583913087351,Clear,0,2988347
54.0,3,0.014400782294394699,Clear,0,2988348
59.0,1,0.011682015377530379,Clear,0,2988349
50.0,16,0.24388563593260998,Clear,0,2988350
57.95,1,0.003593586299354493,Clear,0,2988351
34.5,21,0.01436256667920158,Clear,0,2988352
47.95,23,0.00441099243973073,Clear,0,2988353
59.0,16,0.007035541497428453,Clear,0,2988354
117.0,13,0.024413127233502523,Clear,0,2988355
108.95,21,0.015036865031118292,Clear,0,2988356
83.5,18,0.039390118001565534,Clear,0,2988357
311.95,12,0.01677248443449956,Clear,0,2988358
49.0,18,0.012136870581394845,Clear,0,2988359
107.95,22,0.006029723257673768,Clear,0,2988360
271.95,14,0.006097149229384809,Clear,0,2988361
171.0,1,0.06974262923898235,Clear,0,2988362
226.0,20,0.05646485707024934,Clear,0,2988363
100.0,3,0.015474728634926105,Clear,0,2988364
6.35,4,0.19662714325893385,Clear,0,2988365
44.529,1,0.05789210716088177,Clear,0,2988366
59.0,18,0.028771905215073057,Clear,0,2988367
160.5,19,0.01563338839817787,Clear,0,2988368
22.295,1,0.10130355870724314,Clear,0,2988369
113.95,2,0.1319824002406457,Clear,0,2988370
19.214,2,0.06373980018482903,Clear,0,2988371
107.95,13,0.009541817347861513,Clear,0,2988372
87.0,23,0.13609903096391796,Clear,0,2988373
59.0,22,0.0163306919366256,Clear,0,2988374
57.95,13,0.004242843653455481,Clear,0,2988375
59.0,20,0.02274381585230755,Clear,0,2988376
50.0,16,0.012453155422648557,Clear,0,2988377
57.95,13,0.007886973430545811,Clear,0,2988378
67.95,2,0.007598785130892128,Clear,0,2988379
661.95,15,0.011709462980989562,Clear,0,2988380
29.0,19,0.013759710540719457,Clear,0,2988381
40.0,12,0.39298090670025937,Clear,1,2988382
7.808,2,0.03933390607728203,Clear,0,2988383
226.0,22,0.01527750187904932,Clear,0,2988384
25.0,23,0.012532355737110977,Clear,0,2988385
100.0,8,0.02726491213945274,Clear,0,2988386
35.95,6,0.003559915492093644,Clear,0,2988387
39.962,17,0.9419754930418103,Critical Risk,0,2988388
39.0,1,0.011108738883820671,Clear,0,2988389
87.95,14,0.03771377658129436,Clear,0,2988390
59.0,22,0.007148573687705666,Clear,0,2988391
25.0,0,0.011306106849102349,Clear,0,2988392
130.95,19,0.00916397431305839,Clear,0,2988393
724.0,22,0.14707210049161087,Clear,0,2988394
150.0,23,0.029716424068487134,Clear,0,2988395
30.95,16,0.002661783767535015,Clear,0,2988396
107.95,18,0.007145483694754132,Clear,0,2988397
200.0,21,0.017110838014275185,Clear,0,2988398
554.0,17,0.024813965040807393,Clear,0,2988399
49.0,0,0.015751064728539127,Clear,0,2988400
10.698,2,0.012894333193955896,Clear,0,2988401
39.95,2,0.004606837207141917,Clear,0,2988402
57.95,3,0.004992754819718584,Clear,0,2988403
100.0,21,0.19966912052924207,Clear,1,2988404
34.0,2,0.016404668469005755,Clear,0,2988405
59.0,21,0.013354942469552308,Clear,1,2988406
25.945,19,0.9772464144707961,Critical Risk,1,2988407
418.0,0,0.5884248588270592,Suspicious,1,2988408
107.95,13,0.020315468366453215,Clear,0,2988409
25.0,20,0.5002582477372364,Suspicious,1,2988410
80.0,17,0.004132749164420651,Clear,0,2988411
47.95,23,0.004790098718241987,Clear,0,2988412
59.0,15,0.004701943462736845,Clear,0,2988413
19.455,6,0.01779779154474498,Clear,0,2988414
49.555,4,0.03468432954789189,Clear,0,2988415
49.0,14,0.011277614789724916,Clear,0,2988416
58.95,17,0.015533910712015918,Clear,0,2988417
49.0,23,0.009108659877469302,Clear,0,2988418
280.0,15,0.026842796258681734,Clear,0,2988419
1560.93,21,0.024929751701834313,Clear,0,2988420
63.97,1,0.007425528789729188,Clear,0,2988421
93.0,0,0.01376691573863119,Clear,0,2988422
1000.0,15,0.9869635414867081,Critical Risk,1,2988423
168.5,23,0.008854728258038345,Clear,0,2988424
87.0,19,0.07705136235315392,Clear,0,2988425
57.95,16,0.003364329895422897,Clear,0,2988426
335.0,1,0.014776004150545034,Clear,0,2988427
13.534,22,0.0502581003559418,Clear,0,2988428
85.0,17,0.13094449113693754,Clear,0,2988429
77.0,12,0.015789009999040295,Clear,0,2988430
54.0,18,0.024220721850664952,Clear,1,2988431
13.95,0,0.004913090651983381,Clear,0,2988432
40.119,16,0.2889819490719331,Clear,0,2988433
200.0,15,0.014922044158446245,Clear,0,2988434
159.0,3,0.01010177985884958,Clear,0,2988435
117.0,13,0.007230761306271886,Clear,0,2988436
25.95,0,0.007497546676839147,Clear,0,2988437
104.0,7,0.020632152785422415,Clear,0,2988438
108.95,21,0.0048964279427792905,Clear,0,2988439
405.0,21,0.009732320274434929,Clear,0,2988440
1159.08,15,0.009334839633069343,Clear,0,2988441
161.0,17,0.019939432508673072,Clear,0,2988442
554.0,15,0.048474752397690064,Clear,0,2988443
35.95,11,0.0053624725612790025,Clear,0,2988444
176.999,6,0.018031832814054394,Clear,0,2988445
34.0,14,0.007105672211671115,Clear,0,2988446
132.458,21,0.02325465688178147,Clear,0,2988447
31.0,19,0.012471802198419348,Clear,0,2988448
49.0,23,0.008422911418379482,Clear,0,2988449
19.395,23,0.010389701425499021,Clear,0,2988450
200.0,15,0.020072600726502975,Clear,0,2988451
25.0,15,0.009148799381413747,Clear,0,2988452
131.0,14,0.026209314202015093,Clear,0,2988453
92.0,21,0.009091318517852316,Clear,0,2988454
323.0,16,0.015565251727628985,Clear,0,2988455
411.95,18,0.006947170105878749,Clear,0,2988456
159.95,3,0.005358441643448612,Clear,0,2988457
150.0,14,0.040935143332993695,Clear,0,2988458
209.95,0,0.01177987287132364,Clear,0,2988459
24.346,1,0.009767159710869297,Clear,0,2988460
226.0,21,0.007090436022872643,Clear,0,2988461
102.0,21,0.0499761275745995,Clear,0,2988462
375.0,2,0.18649486291094355,Clear,1,2988463
117.0,23,0.037673030172151775,Clear,0,2988464
97.95,12,0.00855847231972758,Clear,0,2988465
53.95,23,0.007132796352125422,Clear,0,2988466
14.325,22,0.7725128949577709,Critical Risk,1,2988467
226.0,1,0.014794816030543759,Clear,0,2988468
117.0,23,0.0171936559503731,Clear,0,2988469
201.0,17,0.01313229168630372,Clear,0,2988470
335.0,19,0.005359274401176705,Clear,0,2988471
20.903,20,0.7621085139066696,Critical Risk,1,2988472
50.0,16,0.014855306824035717,Clear,0,2988473
50.0,18,0.008990985410974707,Clear,0,2988474
107.95,1,0.011683345348802275,Clear,0,2988475
59.0,14,0.05376834384906335,Clear,0,2988476
45.194,16,0.05826235647308907,Clear,0,2988477
134.0,20,0.020550053969622263,Clear,0,2988478
30.0,12,0.021793706026264764,Clear,0,2988479
16.615,0,0.6326277981758756,Suspicious,0,2988480
218.0,13,0.018403459461113877,Clear,0,2988481
57.95,1,0.0038449353328532145,Clear,0,2988482
107.95,12,0.048132833831286526,Clear,0,2988483
25.95,5,0.002709558717576589,Clear,0,2988484
25.0,13,0.03342835446730881,Clear,0,2988485
92.0,1,0.015689142807651685,Clear,0,2988486
106.0,0,0.004397972129289333,Clear,0,2988487
107.95,17,0.006133072899738428,Clear,0,2988488
49.0,4,0.007678734520074593,Clear,0,2988489
400.0,13,0.09340703827055044,Clear,0,2988490
409.0,0,0.043061084733795184,Clear,0,2988491
29.0,20,0.009361556938041209,Clear,0,2988492
29.0,23,0.026148854084610904,Clear,0,2988493
59.0,16,0.008639028545682315,Clear,0,2988494
300.0,18,0.012190479424028835,Clear,0,2988495
59.0,23,0.03495109568256932,Clear,0,2988496
55.817,22,0.031217661483035095,Clear,0,2988497
59.0,21,0.013911146818311635,Clear,0,2988498
208.95,22,0.005859382472791076,Clear,0,2988499
250.0,13,0.025483538836313328,Clear,0,2988500
47.95,16,0.036754722535137535,Clear,0,2988501
115.0,18,0.02875665314507047,Clear,0,2988502
117.0,21,0.029438804655510263,Clear,0,2988503
39.0,22,0.011057366998685408,Clear,0,2988504
59.0,0,0.01351469348351526,Clear,0,2988505
57.95,22,0.003811346230270338,Clear,0,2988506
13.172,15,0.03745635594093623,Clear,0,2988507
100.0,2,0.041785625773193606,Clear,0,2988508
107.95,22,0.013921980393009261,Clear,0,2988509
1125.24,17,0.017219141013372064,Clear,0,2988510
72.758,2,0.035639928383864906,Clear,0,2988511
29.0,20,0.008487596980972284,Clear,0,2988512
40.0,13,0.008155794677742672,Clear,0,2988513
42.95,1,0.003980686252519533,Clear,0,2988514
107.95,14,0.01036560508839871,Clear,0,2988515
200.0,19,0.05850661733644384,Clear,0,2988516
9.909,22,0.029376868953913008,Clear,0,2988517
226.0,1,0.007624572131921454,Clear,0,2988518
52.95,20,0.006126422601946029,Clear,0,2988519
77.0,18,0.007405426649769447,Clear,0,2988520
151.0,13,0.09312965204178526,Clear,0,2988521
150.0,15,0.006231388736651176,Clear,0,2988522
150.0,22,0.47796554467185737,Suspicious,1,2988523
59.0,15,0.009911527540121888,Clear,0,2988524
78.571,1,0.15782648762819645,Clear,1,2988525
44.5,14,0.06574095118338665,Clear,0,2988526
57.95,22,0.008007080977473931,Clear,0,2988527
25.074,4,0.07448657480183399,Clear,0,2988528
24.603,22,0.010139060690569567,Clear,0,2988529
717.45,15,0.008570105244615548,Clear,0,2988530
50.0,19,0.026636738045250415,Clear,0,2988531
59.0,23,0.01016103137157598,Clear,0,2988532
226.0,17,0.016225338251638733,Clear,0,2988533
385.95,16,0.01747965891455162,Clear,0,2988534
92.0,23,0.012167752289867446,Clear,0,2988535
107.95,17,0.009122716303779475,Clear,0,2988536
59.0,22,0.01276040536344012,Clear,0,2988537
72.99,22,0.03495553400439747,Clear,0,2988538
46.174,4,0.2041557723795565,Clear,1,2988539
47.95,18,0.011362464267290286,Clear,0,2988540
141.0,17,0.07615294501126389,Clear,0,2988541
59.0,23,0.010745124361538834,Clear,0,2988542
29.5,23,0.008928985187968603,Clear,0,2988543
13.403,1,0.04830737096485661,Clear,0,2988544
18.95,19,0.012312378719890694,Clear,0,2988545
141.0,2,0.09307084544851836,Clear,0,2988546
59.0,13,0.009003237535109029,Clear,0,2988547
57.95,23,0.006084839433406464,Clear,0,2988548
107.95,14,0.007545213282003265,Clear,0,2988549
107.95,4,0.02643404645385223,Clear,0,2988550
21.921,7,0.01864149630608952,Clear,0,2988551
107.95,0,0.009690804690628723,Clear,0,2988552
994.0,19,0.045584954630249405,Clear,0,2988553
39.0,19,0.010767868436233924,Clear,0,2988554
50.0,23,0.018863101631519663,Clear,0,2988555
36.37,14,0.003414837267520074,Clear,0,2988556
87.95,20,0.007342291322648654,Clear,0,2988557
59.0,19,0.07601975208715853,Clear,0,2988558
47.95,2,0.004993598932691471,Clear,0,2988559
10.271,15,0.07533886872399917,Clear,0,2988560
100.0,12,0.022338141111906566,Clear,0,2988561
129.95,16,0.011059415398892125,Clear,0,2988562
108.95,0,0.008193086759021957,Clear,0,2988563
27.0,5,0.04182708162499692,Clear,0,2988564
57.95,13,0.008852800825195635,Clear,0,2988565
77.0,3,0.010853706086364956,Clear,0,2988566
92.0,0,0.05164950439070492,Clear,0,2988567
270.0,15,0.09761863750189748,Clear,0,2988568
200.0,18,0.01963816567991687,Clear,0,2988569
107.95,14,0.004913643889024216,Clear,0,2988570
53.97,21,0.008735291041634624,Clear,0,2988571
97.0,16,0.007496313615247328,Clear,0,2988572
493.95,20,0.02375718315053146,Clear,0,2988573
185.95,23,0.009833905149633032,Clear,0,2988574
77.0,22,0.01183795083262864,Clear,0,2988575
50.0,18,0.008372653130834292,Clear,0,2988576
22.912,21,0.01468849528870883,Clear,0,2988577
22.748,4,0.01901119238640339,Clear,0,2988578
29.0,20,0.030709708011100206,Clear,0,2988579
117.0,18,0.03390735980989386,Clear,1,2988580
13.059,1,0.22789594752124825,Clear,0,2988581
59.0,22,0.023349647798679603,Clear,0,2988582
106.0,14,0.004810706225088655,Clear,0,2988583
331.0,21,0.009725551199981138,Clear,0,2988584
50.0,18,0.009204533382675092,Clear,0,2988585
20.522,2,0.01752910058818899,Clear,0,2988586
88.95,20,0.012458848250816236,Clear,0,2988587
77.0,3,0.029950030806806378,Clear,0,2988588
87.95,2,0.03763653966351015,Clear,0,2988589
117.0,15,0.020211815325755462,Clear,0,2988590
171.0,1,0.01056214596087726,Clear,0,2988591
57.95,14,0.003909831818762099,Clear,0,2988592
117.0,22,0.010092834136858289,Clear,0,2988593
97.0,0,0.01819055896919625,Clear,0,2988594
47.0,14,0.006268799582332221,Clear,0,2988595
57.95,5,0.012054141023542294,Clear,0,2988596
92.0,12,0.016184430457548613,Clear,0,2988597
335.0,13,0.09252704230793374,Clear,1,2988598
24.0,21,0.010950232794027293,Clear,0,2988599
57.95,12,0.005483476839309949,Clear,0,2988600
39.0,21,0.0069643652446291695,Clear,0,2988601
1052.0,19,0.029938180618359046,Clear,0,2988602
107.95,13,0.017354308709105717,Clear,0,2988603
209.95,12,0.0037997962875405307,Clear,0,2988604
200.0,0,0.9634722104818584,Critical Risk,1,2988605
1768.85,15,0.015731312330302706,Clear,0,2988606
117.0,22,0.010887014607596392,Clear,0,2988607
35.95,16,0.0044766510170641,Clear,0,2988608
445.0,15,0.0639342949850861,Clear,0,2988609
61.798,0,0.010833131965622286,Clear,0,2988610
117.0,18,0.1760570044362494,Clear,0,2988611
56.674,3,0.025190099516809044,Clear,0,2988612
200.0,22,0.00935817617670043,Clear,0,2988613
50.0,21,0.019048033624959285,Clear,0,2988614
55.0,2,0.009637328891748446,Clear,0,2988615
20.0,17,0.01022799282235457,Clear,0,2988616
13.833,4,0.05919377394352078,Clear,0,2988617
33.291,18,0.13133969893842495,Clear,1,2988618
57.95,1,0.017158216061601374,Clear,0,2988619
107.95,14,0.007739389448094572,Clear,0,2988620
108.95,18,0.004750870936566468,Clear,0,2988621
58.95,19,0.0035310016955885544,Clear,0,2988622
200.0,17,0.04906108582136641,Clear,0,2988623
554.0,22,0.016509234982863025,Clear,0,2988624
57.95,3,0.007644547926476392,Clear,0,2988625
58.95,0,0.005779855152158254,Clear,0,2988626
67.95,20,0.004436876531653989,Clear,0,2988627
29.0,22,0.010499979491037264,Clear,0,2988628
75.0,17,0.006648617000563794,Clear,0,2988629
45.95,10,0.005334750609818553,Clear,0,2988630
108.95,23,0.007970244898041271,Clear,0,2988631
159.95,22,0.023606362140732653,Clear,0,2988632
15.0,22,0.0046715798895113686,Clear,0,2988633
40.0,19,0.009284411116600784,Clear,0,2988634
34.0,18,0.010094751402146473,Clear,0,2988635
50.0,14,0.011087289819213766,Clear,0,2988636
59.0,1,0.03916978910720661,Clear,0,2988637
150.0,21,0.01157513743676074,Clear,0,2988638
68.366,4,0.26238044433167756,Clear,0,2988639
29.5,4,0.013482047033338038,Clear,0,2988640
107.95,18,0.006864906541369029,Clear,0,2988641
159.95,19,0.013588045611882127,Clear,0,2988642
39.0,17,0.011466606207043128,Clear,0,2988643
107.95,16,0.0045777891655598485,Clear,0,2988644
59.0,15,0.00829694671844428,Clear,0,2988645
29.0,17,0.01286943763986463,Clear,0,2988646
52.95,23,0.006946051661924807,Clear,0,2988647
82.715,19,0.036280641497154854,Clear,0,2988648
171.0,20,0.008933405334208508,Clear,0,2988649
34.0,20,0.012138132532294578,Clear,0,2988650
107.95,15,0.01215695071681893,Clear,0,2988651
129.95,12,0.00870447864768321,Clear,0,2988652
912.19,22,0.0066629691025351,Clear,0,2988653
56.95,17,0.007995242124885966,Clear,0,2988654
29.0,22,0.018012331405473772,Clear,0,2988655
77.0,21,0.00750280639319236,Clear,0,2988656
119.95,16,0.011558671455580514,Clear,0,2988657
226.0,21,0.010083162727781392,Clear,0,2988658
68.456,1,0.04542297054039539,Clear,0,2988659
175.0,21,0.032172021457745406,Clear,0,2988660
141.0,21,0.02495452975002168,Clear,0,2988661
57.95,23,0.0053353631223096755,Clear,0,2988662
53.95,23,0.00789215422192362,Clear,0,2988663
20.75,20,0.006855115567202585,Clear,0,2988664
17.214,17,0.8405512121591625,Critical Risk,1,2988665
57.95,23,0.012858323535067447,Clear,0,2988666
57.95,0,0.002930590761261215,Clear,0,2988667
226.0,0,0.01723335874660965,Clear,0,2988668
50.0,22,0.0038178473588713923,Clear,0,2988669
171.0,15,0.06242406345373757,Clear,0,2988670
107.95,23,0.006264294401305354,Clear,0,2988671
117.0,1,0.019990641464611596,Clear,0,2988672
30.0,14,0.017225235661903888,Clear,0,2988673
45.0,1,0.006900389644234379,Clear,0,2988674
25.95,12,0.00534658016866227,Clear,0,2988675
7.929,3,0.9576722524810346,Critical Risk,1,2988676
57.95,4,0.0053958511229105655,Clear,0,2988677
88.95,16,0.005646448913167567,Clear,0,2988678
50.0,22,0.004362679125248088,Clear,0,2988679
25.0,15,0.007726543412848996,Clear,0,2988680
34.5,20,0.01272250788821835,Clear,0,2988681
226.0,22,0.023399882208083443,Clear,0,2988682
73.5,2,0.03643762894171192,Clear,0,2988683
173.0,0,0.06857852764938936,Clear,0,2988684
100.0,18,0.01724589775368926,Clear,0,2988685
107.95,11,0.00791805959822578,Clear,0,2988686
75.0,23,0.01731445991412617,Clear,0,2988687
92.0,0,0.009737753335217588,Clear,0,2988688
335.0,15,0.027100139571954146,Clear,0,2988689
50.0,20,0.11532792782216246,Clear,0,2988690
26.5,23,0.012566970616084933,Clear,0,2988691
226.0,11,0.015294500802496348,Clear,0,2988692
180.95,17,0.016910857443494274,Clear,0,2988693
107.95,20,0.004267455724344701,Clear,0,2988694
100.0,23,0.010356121659017907,Clear,0,2988695
30.95,23,0.004222006693628523,Clear,0,2988696
200.0,1,0.2017332793571312,Clear,0,2988697
800.0,20,0.009929633587180232,Clear,0,2988698
117.0,23,0.06697653845615828,Clear,0,2988699
31.418,15,0.019494162084789886,Clear,0,2988700
100.0,14,0.008821964945507478,Clear,0,2988701
80.95,11,0.0082870685159793,Clear,0,2988702
20.95,23,0.006120209834917782,Clear,0,2988703
59.0,20,0.006810140516653555,Clear,0,2988704
87.95,19,0.009927722158040478,Clear,0,2988705
25.0,20,0.017973583774072252,Clear,0,2988706
87.0,22,0.10059887863671288,Clear,1,2988707
311.95,4,0.013799304503103692,Clear,0,2988708
107.95,0,0.01733421053207638,Clear,0,2988709
34.0,19,0.00937587514191681,Clear,0,2988710
226.0,20,0.01701726141461261,Clear,0,2988711
200.0,23,0.009647353622670036,Clear,0,2988712
67.95,3,0.0051706590369119685,Clear,0,2988713
30.0,13,0.01584069132929556,Clear,0,2988714
100.0,15,0.034820690877911474,Clear,0,2988715
25.95,23,0.002980714925428199,Clear,0,2988716
105.95,10,0.014849537190201812,Clear,0,2988717
332.95,23,0.008928051723292859,Clear,0,2988718
762.0,21,0.048786132010597054,Clear,0,2988719
55.56,21,0.3614254827533897,Clear,0,2988720
65.0,1,0.026595693455904863,Clear,0,2988721
6.88,21,0.058919586001118615,Clear,0,2988722
47.95,10,0.005694273139586291,Clear,0,2988723
107.95,4,0.02690868194446894,Clear,0,2988724
117.0,17,0.00849243697537659,Clear,0,2988725
35.0,15,0.005080115405935762,Clear,0,2988726
226.0,12,0.035792582992425034,Clear,0,2988727
49.0,13,0.029076357332863165,Clear,0,2988728
49.0,1,0.016639158011446126,Clear,0,2988729
50.0,23,0.03668898247539116,Clear,0,2988730
146.0,14,0.03967282908982029,Clear,0,2988731
146.0,14,0.025922105276456456,Clear,0,2988732
87.0,22,0.00988719724078255,Clear,0,2988733
59.0,19,0.012181156493628784,Clear,0,2988734
100.0,23,0.3682325265992665,Clear,0,2988735
117.0,21,0.018622437212955197,Clear,0,2988736
59.0,17,0.01759744866965408,Clear,0,2988737
117.0,16,0.03319470249217928,Clear,0,2988738
92.0,12,0.08772444215374924,Clear,1,2988739
82.413,0,0.2057781881410825,Clear,0,2988740
13.353,18,0.051679257843110164,Clear,0,2988741
29.0,23,0.009729076148934439,Clear,0,2988742
250.0,16,0.014429992894578404,Clear,0,2988743
31.95,18,0.004654353282678698,Clear,0,2988744
117.0,23,0.012651181193373126,Clear,0,2988745
49.0,14,0.012673923623029635,Clear,0,2988746
62.464,18,0.037871992683150286,Clear,0,2988747
151.0,17,0.014256770736174604,Clear,0,2988748
117.0,23,0.03561485434501644,Clear,0,2988749
7.808,4,0.013998568840203502,Clear,0,2988750
57.95,3,0.005162973042698409,Clear,0,2988751
54.5,16,0.010269748445192246,Clear,0,2988752
45.315,2,0.13879650219587944,Clear,0,2988753
100.0,1,0.006914466655921653,Clear,0,2988754
105.0,14,0.004397972129289333,Clear,0,2988755
405.0,23,0.044204046211828434,Clear,0,2988756
50.0,2,0.012097494536841759,Clear,0,2988757
300.0,2,0.09113007474645755,Clear,0,2988758
67.95,1,0.008381910633610523,Clear,0,2988759
117.0,20,0.019519327857508196,Clear,0,2988760
5.0,17,0.3978789398340554,Clear,0,2988761
445.0,19,0.026999442422380875,Clear,0,2988762
57.95,21,0.005082458981794798,Clear,0,2988763
103.97,3,0.004807143933853549,Clear,0,2988764
108.95,1,0.008890881268498432,Clear,0,2988765
100.0,13,0.02780384606524556,Clear,0,2988766
57.95,23,0.0052983634821177315,Clear,0,2988767
10.99,19,0.0180902995785555,Clear,0,2988768
30.95,0,0.0030895921305294084,Clear,0,2988769
59.0,14,0.016740357846188124,Clear,0,2988770
39.0,23,0.00961624062411269,Clear,0,2988771
50.0,15,0.04804914005195487,Clear,0,2988772
57.95,22,0.004129260802909906,Clear,0,2988773
255.0,17,0.011167533115693311,Clear,0,2988774
166.0,3,0.022841812744495166,Clear,0,2988775
67.95,15,0.009919232753136479,Clear,0,2988776
59.0,22,0.018548412072443357,Clear,0,2988777
71.194,1,0.28574534520391764,Clear,0,2988778
59.0,16,0.05080390894725031,Clear,0,2988779
67.95,22,0.006744514518909681,Clear,0,2988780
100.0,21,0.008551103758550819,Clear,0,2988781
50.0,23,0.010142952348925215,Clear,1,2988782
67.95,1,0.005322157052017977,Clear,0,2988783
49.0,13,0.04174213229015764,Clear,0,2988784
75.0,20,0.007705335874198461,Clear,0,2988785
67.95,16,0.003994767935190629,Clear,0,2988786
50.0,21,0.010683333261786769,Clear,0,2988787
34.5,18,0.006238040929686212,Clear,0,2988788
434.95,22,0.01142805792628703,Clear,0,2988789
50.0,0,0.00817657871957776,Clear,0,2988790
226.0,13,0.0198449333447143,Clear,0,2988791
361.95,1,0.009563439037275714,Clear,0,2988792
109.49,19,0.009257928058396368,Clear,0,2988793
35.95,20,0.007616155850418932,Clear,0,2988794
33.95,17,0.005041081559215609,Clear,0,2988795
77.0,23,0.01786335370731497,Clear,0,2988796
119.95,11,0.06660501454429962,Clear,0,2988797
30.95,16,0.0025778249735102727,Clear,0,2988798
125.0,18,0.045792930701204784,Clear,0,2988799
822.0,12,0.02424449728891756,Clear,0,2988800
15.0,18,0.17824883552248164,Clear,0,2988801
88.966,11,0.48174073468497325,Suspicious,0,2988802
117.0,20,0.01744295868761576,Clear,0,2988803
199.95,22,0.007837954600133836,Clear,0,2988804
72.0,14,0.01075811857392068,Clear,0,2988805
34.0,20,0.010059949861447573,Clear,1,2988806
100.0,13,0.005054081565667662,Clear,0,2988807
9.667,21,0.37797001148062986,Clear,0,2988808
107.95,15,0.005582102004221075,Clear,0,2988809
59.0,15,0.009085310204986267,Clear,0,2988810
150.0,21,0.018905860775601323,Clear,0,2988811
24.836,1,0.025402568754253455,Clear,0,2988812
63.5,16,0.015454723999634826,Clear,0,2988813
107.95,17,0.010833034244651703,Clear,0,2988814
160.5,21,0.020559159001571847,Clear,0,2988815
30.95,0,0.005577168646860081,Clear,0,2988816
50.0,1,0.006764786816016381,Clear,0,2988817
280.0,18,0.06245347792823548,Clear,0,2988818
49.0,17,0.0402769953230813,Clear,0,2988819
58.487,18,0.033417844270003244,Clear,0,2988820
62.789,0,0.020428485246452487,Clear,0,2988821
59.0,0,0.06489444169909248,Clear,0,2988822
360.99,17,0.14473103171120877,Clear,0,2988823
59.0,19,0.006486626844953086,Clear,0,2988824
49.061,23,0.11262801250464768,Clear,0,2988825
35.95,4,0.015547164925009476,Clear,0,2988826
107.95,5,0.009581734207071823,Clear,0,2988827
803.22,15,0.008440882637325129,Clear,0,2988828
34.0,13,0.05584271399541397,Clear,0,2988829
57.95,18,0.009009616658799917,Clear,0,2988830
47.95,2,0.004044560371763805,Clear,0,2988831
159.95,0,0.007849229121508627,Clear,0,2988832
100.0,21,0.015323846509439373,Clear,0,2988833
117.0,21,0.013843131666813899,Clear,0,2988834
57.0,23,0.04003259908734891,Clear,0,2988835
199.95,22,0.0073100902416841,Clear,0,2988836
59.0,16,0.1324661484053292,Clear,1,2988837
1052.0,22,0.05957740131525557,Clear,0,2988838
59.0,0,0.006079890269129168,Clear,0,2988839
47.95,18,0.00477725591305761,Clear,0,2988840
108.5,6,0.0209362968720876,Clear,0,2988841
47.95,1,0.008951884490763312,Clear,0,2988842
59.0,14,0.010317817675526435,Clear,0,2988843
87.0,15,0.10251523528733365,Clear,0,2988844
117.0,22,0.017034922859222562,Clear,0,2988845
445.0,18,0.01910109366665196,Clear,0,2988846
335.0,18,0.04212643346076762,Clear,0,2988847
54.5,23,0.005599190508497381,Clear,0,2988848
59.0,14,0.3418545484735904,Clear,0,2988849
51.596,19,0.023508594835922873,Clear,0,2988850
59.0,20,0.010930290502461379,Clear,0,2988851
1104.0,12,0.10930890930062423,Clear,0,2988852
59.0,20,0.05475741938131987,Clear,0,2988853
200.0,4,0.9453581862935165,Critical Risk,1,2988854
